date,lowest_temp,highest_temp,weather,city
2015-11-19,1.0,5.0,0,beijing
2015-11-20,0.0,2.0,0,beijing
2015-11-21,-2.0,1.0,0,beijing
2015-11-22,-4.0,-1.0,0,beijing
2015-11-23,-6.0,0.0,1,beijing
2015-11-24,-8.0,-2.0,0,beijing
2015-11-25,-9.0,-1.0,1,beijing
2015-11-26,-8.0,0.0,1,beijing
2015-11-27,-5.0,0.0,1,beijing
2015-11-28,-4.0,1.0,1,beijing
2015-11-29,-5.0,5.0,1,beijing
2015-11-30,-3.0,4.0,1,beijing
2015-12-01,-3.0,2.0,1,beijing
2015-12-02,-3.0,5.0,1,beijing
2015-12-03,-4.0,3.0,1,beijing
2015-12-04,-5.0,6.0,1,beijing
2015-12-05,-4.0,7.0,1,beijing
2015-12-06,-2.0,4.0,0,beijing
2015-12-07,0.0,5.0,1,beijing
2015-12-08,1.0,3.0,0,beijing
2015-12-09,0.0,5.0,1,beijing
2015-12-10,-4.0,9.0,1,beijing
2015-12-11,-3.0,6.0,1,beijing
2015-12-12,-3.0,5.0,1,beijing
2015-12-13,-1.0,4.0,0,beijing
2015-12-14,-2.0,7.0,1,beijing
2015-12-15,-3.0,4.0,1,beijing
2015-12-16,-7.0,2.0,1,beijing
2015-12-17,-6.0,4.0,1,beijing
2015-12-18,-5.0,6.0,1,beijing
2015-12-19,-3.0,4.0,1,beijing
2015-12-20,-5.0,4.0,1,beijing
2015-12-21,-4.0,5.0,1,beijing
2015-12-22,-5.0,4.0,1,beijing
2015-12-23,-5.0,6.0,1,beijing
2015-12-24,-6.0,6.0,1,beijing
2015-12-25,-4.0,1.0,1,beijing
2015-12-26,-6.0,3.0,1,beijing
2015-12-27,-7.0,-2.0,0,beijing
2015-12-28,-5.0,2.0,1,beijing
2015-12-29,-4.0,4.0,1,beijing
2015-12-30,-6.0,5.0,1,beijing
2015-12-31,-6.0,4.0,1,beijing
2016-01-01,-4.0,5.0,1,beijing
2016-01-02,-4.0,6.0,1,beijing
2016-01-03,-4.0,3.0,1,beijing
2016-01-04,-6.0,2.0,1,beijing
2016-01-05,-7.0,1.0,1,beijing
2016-01-06,-6.0,3.0,1,beijing
2016-01-07,-7.0,2.0,1,beijing
2016-01-08,-8.0,2.0,1,beijing
2016-01-09,-6.0,3.0,1,beijing
2016-01-10,-8.0,1.0,1,beijing
2016-01-11,-9.0,-1.0,1,beijing
2016-01-12,-8.0,0.0,1,beijing
2016-01-13,-7.0,2.0,1,beijing
2016-01-14,-7.0,3.0,1,beijing
2016-01-15,-5.0,4.0,1,beijing
2016-01-16,-5.0,-1.0,0,beijing
2016-01-17,-10.0,-2.0,1,beijing
2016-01-18,-12.0,-4.0,1,beijing
2016-01-19,-9.0,-2.0,1,beijing
2016-01-20,-7.0,-2.0,1,beijing
2016-01-21,-9.0,-2.0,0,beijing
2016-01-22,-16.0,-7.0,1,beijing
2016-01-23,-14.0,-11.0,1,beijing
2016-01-24,-11.0,-3.0,1,beijing
2016-01-25,-8.0,3.0,1,beijing
2016-01-26,-9.0,2.0,1,beijing
2016-01-27,-7.0,3.0,1,beijing
2016-01-28,-7.0,4.0,1,beijing
2016-01-29,-6.0,0.0,1,beijing
2016-01-30,-10.0,-3.0,1,beijing
2016-01-31,-9.0,1.0,1,beijing
2016-02-01,-8.0,4.0,1,beijing
2016-02-02,-7.0,5.0,1,beijing
2016-02-03,-5.0,7.0,1,beijing
2016-02-04,-5.0,4.0,1,beijing
2016-02-05,-4.0,4.0,1,beijing
2016-02-06,-6.0,6.0,1,beijing
2016-02-07,-4.0,8.0,1,beijing
2016-02-08,-3.0,12.0,1,beijing
2016-02-09,-3.0,10.0,1,beijing
2016-02-10,0.0,9.0,1,beijing
2016-02-11,-1.0,6.0,0,beijing
2016-02-12,2.0,10.0,0,beijing
2016-02-13,-6.0,4.0,1,beijing
2016-02-14,-6.0,1.0,1,beijing
2016-02-15,-4.0,5.0,1,beijing
2016-02-16,-4.0,9.0,1,beijing
2016-02-17,-2.0,9.0,1,beijing
2016-02-18,-2.0,9.0,1,beijing
2016-02-19,-4.0,8.0,1,beijing
2016-02-20,-6.0,4.0,1,beijing
2016-02-21,-3.0,6.0,1,beijing
2016-02-22,-4.0,8.0,1,beijing
2016-02-23,-6.0,4.0,1,beijing
2016-02-24,-3.0,7.0,1,beijing
2016-02-25,-5.0,6.0,1,beijing
2016-02-26,-2.0,8.0,1,beijing
2016-02-27,-2.0,7.0,1,beijing
2016-02-28,-4.0,8.0,1,beijing
2016-02-29,-4.0,5.0,1,beijing
2016-03-01,-2.0,10.0,1,beijing
2016-03-02,2.0,17.0,1,beijing
2016-03-03,3.0,16.0,1,beijing
2016-03-04,5.0,11.0,1,beijing
2016-03-05,-1.0,12.0,1,beijing
2016-03-06,-2.0,11.0,1,beijing
2016-03-07,-1.0,12.0,1,beijing
2016-03-08,-2.0,6.0,1,beijing
2016-03-09,-4.0,6.0,1,beijing
2016-03-10,-4.0,7.0,1,beijing
2016-03-11,-2.0,8.0,1,beijing
2016-03-12,2.0,9.0,1,beijing
2016-03-13,-2.0,12.0,1,beijing
2016-03-14,3.0,15.0,1,beijing
2016-03-15,2.0,14.0,1,beijing
2016-03-16,6.0,17.0,1,beijing
2016-03-17,6.0,18.0,1,beijing
2016-03-18,5.0,21.0,1,beijing
2016-03-19,3.0,16.0,1,beijing
2016-03-20,4.0,17.0,1,beijing
2016-03-21,7.0,20.0,1,beijing
2016-03-22,5.0,14.0,1,beijing
2016-03-23,3.0,15.0,1,beijing
2016-03-24,3.0,15.0,1,beijing
2016-03-25,3.0,15.0,1,beijing
2016-03-26,5.0,19.0,1,beijing
2016-03-27,5.0,21.0,1,beijing
2016-03-28,8.0,22.0,1,beijing
2016-03-29,7.0,22.0,1,beijing
2016-03-30,7.0,22.0,1,beijing
2016-03-31,13.0,23.0,1,beijing
2016-04-01,11.0,23.0,1,beijing
2016-04-02,8.0,18.0,1,beijing
2016-04-03,6.0,19.0,1,beijing
2016-04-04,8.0,22.0,1,beijing
2016-04-05,11.0,24.0,1,beijing
2016-04-06,12.0,22.0,0,beijing
2016-04-07,8.0,24.0,1,beijing
2016-04-08,10.0,25.0,1,beijing
2016-04-09,8.0,26.0,1,beijing
2016-04-10,5.0,19.0,1,beijing
2016-04-11,8.0,17.0,0,beijing
2016-04-12,8.0,19.0,1,beijing
2016-04-13,11.0,26.0,1,beijing
2016-04-14,10.0,24.0,1,beijing
2016-04-15,13.0,23.0,0,beijing
2016-04-16,11.0,22.0,1,beijing
2016-04-17,10.0,20.0,1,beijing
2016-04-18,8.0,21.0,1,beijing
2016-04-19,8.0,15.0,0,beijing
2016-04-20,10.0,26.0,1,beijing
2016-04-21,15.0,30.0,1,beijing
2016-04-22,11.0,25.0,1,beijing
2016-04-23,8.0,23.0,1,beijing
2016-04-24,17.0,27.0,1,beijing
2016-04-25,14.0,29.0,1,beijing
2016-04-26,14.0,24.0,1,beijing
2016-04-27,12.0,19.0,0,beijing
2016-04-28,13.0,26.0,1,beijing
2016-04-29,15.0,28.0,1,beijing
2016-04-30,15.0,31.0,1,beijing
2016-05-01,18.0,32.0,0,beijing
2016-05-02,12.0,18.0,0,beijing
2016-05-03,10.0,27.0,1,beijing
2016-05-04,15.0,28.0,0,beijing
2016-05-05,16.0,27.0,1,beijing
2016-05-06,13.0,25.0,1,beijing
2016-05-07,12.0,28.0,1,beijing
2016-05-08,15.0,27.0,1,beijing
2016-05-09,12.0,22.0,0,beijing
2016-05-10,17.0,28.0,1,beijing
2016-05-11,19.0,29.0,0,beijing
2016-05-12,9.0,23.0,1,beijing
2016-05-13,13.0,25.0,0,beijing
2016-05-14,11.0,14.0,0,beijing
2016-05-15,10.0,25.0,1,beijing
2016-05-16,16.0,30.0,1,beijing
2016-05-17,17.0,31.0,1,beijing
2016-05-18,18.0,29.0,1,beijing
2016-05-19,15.0,29.0,1,beijing
2016-05-20,16.0,29.0,1,beijing
2016-05-21,15.0,30.0,1,beijing
2016-05-22,18.0,29.0,1,beijing
2016-05-23,13.0,24.0,0,beijing
2016-05-24,17.0,29.0,1,beijing
2016-05-25,17.0,28.0,1,beijing
2016-05-26,16.0,30.0,1,beijing
2016-05-27,18.0,31.0,1,beijing
2016-05-28,17.0,30.0,1,beijing
2016-05-29,17.0,31.0,1,beijing
2016-05-30,23.0,34.0,1,beijing
2016-05-31,17.0,28.0,1,beijing
2016-06-01,18.0,30.0,1,beijing
2016-06-02,20.0,31.0,1,beijing
2016-06-03,19.0,29.0,1,beijing
2016-06-04,19.0,30.0,1,beijing
2016-06-05,18.0,30.0,1,beijing
2016-06-06,20.0,31.0,0,beijing
2016-06-07,16.0,26.0,1,beijing
2016-06-08,19.0,31.0,1,beijing
2016-06-09,22.0,32.0,0,beijing
2016-06-10,20.0,31.0,0,beijing
2016-06-11,18.0,30.0,1,beijing
2016-06-12,20.0,31.0,1,beijing
2016-06-13,18.0,22.0,0,beijing
2016-06-14,18.0,24.0,0,beijing
2016-06-15,17.0,31.0,1,beijing
2016-06-16,22.0,34.0,1,beijing
2016-06-17,20.0,32.0,0,beijing
2016-06-18,21.0,33.0,1,beijing
2016-06-19,24.0,35.0,0,beijing
2016-06-20,22.0,33.0,0,beijing
2016-06-21,23.0,34.0,0,beijing
2016-06-23,20.0,35.0,1,beijing
2016-06-24,21.0,33.0,1,beijing
2016-06-25,22.0,35.0,1,beijing
2016-06-26,24.0,36.0,1,beijing
2016-06-27,21.0,32.0,0,beijing
2016-06-28,20.0,23.0,0,beijing
2016-06-29,22.0,29.0,0,beijing
2016-06-30,22.0,31.0,0,beijing
2016-07-01,21.0,32.0,1,beijing
2016-07-02,21.0,33.0,1,beijing
2016-07-03,23.0,31.0,0,beijing
2016-07-04,20.0,30.0,1,beijing
2016-07-05,22.0,32.0,1,beijing
2016-07-06,22.0,32.0,1,beijing
2016-07-07,23.0,33.0,1,beijing
2016-07-08,24.0,32.0,1,beijing
2016-07-09,25.0,34.0,1,beijing
2016-07-10,26.0,36.0,1,beijing
2016-07-11,24.0,36.0,0,beijing
2016-07-12,23.0,28.0,0,beijing
2016-07-13,23.0,35.0,1,beijing
2016-07-14,22.0,31.0,0,beijing
2016-07-15,21.0,28.0,0,beijing
2016-07-16,22.0,28.0,0,beijing
2016-07-17,23.0,32.0,1,beijing
2016-07-18,24.0,31.0,1,beijing
2016-07-19,22.0,26.0,0,beijing
2016-07-20,21.0,23.0,0,beijing
2016-07-21,23.0,28.0,0,beijing
2016-07-22,25.0,31.0,1,beijing
2016-07-23,26.0,33.0,0,beijing
2016-07-24,24.0,33.0,0,beijing
2016-07-25,23.0,29.0,0,beijing
2016-07-26,24.0,33.0,1,beijing
2016-07-27,25.0,34.0,1,beijing
2016-07-28,23.0,33.0,0,beijing
2016-07-29,25.0,32.0,1,beijing
2016-07-30,25.0,29.0,0,beijing
2016-07-31,24.0,32.0,1,beijing
2016-08-01,24.0,30.0,1,beijing
2016-08-02,24.0,33.0,1,beijing
2016-08-03,25.0,34.0,1,beijing
2016-08-04,25.0,33.0,1,beijing
2016-08-05,25.0,32.0,1,beijing
2016-08-06,24.0,33.0,1,beijing
2016-08-07,23.0,31.0,1,beijing
2016-08-08,24.0,32.0,1,beijing
2016-08-09,25.0,33.0,1,beijing
2016-08-10,26.0,33.0,1,beijing
2016-08-11,27.0,34.0,1,beijing
2016-08-12,25.0,29.0,0,beijing
2016-08-13,24.0,31.0,0,beijing
2016-08-14,24.0,33.0,1,beijing
2016-08-15,21.0,29.0,0,beijing
2016-08-16,23.0,31.0,1,beijing
2016-08-17,23.0,28.0,0,beijing
2016-08-18,22.0,24.0,0,beijing
2016-08-19,22.0,32.0,1,beijing
2016-08-20,23.0,31.0,1,beijing
2016-08-21,23.0,34.0,1,beijing
2016-08-22,23.0,32.0,1,beijing
2016-08-23,24.0,30.0,0,beijing
2016-08-24,24.0,31.0,0,beijing
2016-08-25,18.0,30.0,1,beijing
2016-08-26,17.0,29.0,1,beijing
2016-08-27,20.0,32.0,1,beijing
2016-08-28,18.0,31.0,1,beijing
2016-08-29,19.0,31.0,1,beijing
2016-08-30,19.0,31.0,1,beijing
2016-08-31,19.0,33.0,1,beijing
2016-09-01,19.0,27.0,1,beijing
2016-09-02,19.0,28.0,1,beijing
2016-09-03,20.0,30.0,1,beijing
2016-09-04,18.0,29.0,0,beijing
2016-09-05,20.0,31.0,1,beijing
2016-09-06,21.0,30.0,1,beijing
2016-09-07,19.0,31.0,1,beijing
2016-09-08,18.0,31.0,1,beijing
2016-09-09,19.0,31.0,1,beijing
2016-09-10,18.0,30.0,1,beijing
2016-09-11,18.0,25.0,0,beijing
2016-09-12,18.0,27.0,1,beijing
2016-09-13,19.0,27.0,1,beijing
2016-09-14,20.0,30.0,1,beijing
2016-09-15,21.0,30.0,1,beijing
2016-09-16,20.0,30.0,0,beijing
2016-09-17,17.0,24.0,1,beijing
2016-09-18,15.0,22.0,0,beijing
2016-09-19,13.0,25.0,1,beijing
2016-09-20,14.0,26.0,1,beijing
2016-09-21,16.0,23.0,0,beijing
2016-09-22,17.0,26.0,0,beijing
2016-09-23,19.0,27.0,1,beijing
2016-09-24,20.0,29.0,1,beijing
2016-09-25,19.0,27.0,1,beijing
2016-09-26,19.0,24.0,0,beijing
2016-09-27,12.0,23.0,1,beijing
2016-09-28,10.0,20.0,1,beijing
2016-09-29,12.0,22.0,1,beijing
2016-09-30,14.0,24.0,1,beijing
2016-10-01,15.0,26.0,1,beijing
2016-10-02,16.0,26.0,1,beijing
2016-10-03,16.0,28.0,1,beijing
2016-10-04,11.0,19.0,0,beijing
2016-10-05,13.0,21.0,1,beijing
2016-10-06,14.0,17.0,0,beijing
2016-10-07,12.0,16.0,0,beijing
2016-10-08,5.0,19.0,1,beijing
2016-10-09,8.0,18.0,1,beijing
2016-10-10,10.0,20.0,1,beijing
2016-10-11,10.0,20.0,1,beijing
2016-10-12,10.0,19.0,1,beijing
2016-10-13,12.0,22.0,1,beijing
2016-10-14,13.0,23.0,1,beijing
2016-10-15,11.0,17.0,0,beijing
2016-10-16,12.0,20.0,1,beijing
2016-10-17,9.0,21.0,1,beijing
2016-10-18,12.0,20.0,1,beijing
2016-10-19,14.0,22.0,1,beijing
2016-10-20,11.0,15.0,0,beijing
2016-10-21,11.0,11.0,0,beijing
2016-10-22,7.0,15.0,1,beijing
2016-10-23,0.0,5.0,1,beijing
2016-10-24,6.0,13.0,1,beijing
2016-10-25,10.0,17.0,1,beijing
2016-10-26,0.0,10.0,1,beijing
2016-10-27,7.0,11.0,0,beijing
2016-10-28,2.0,13.0,1,beijing
2016-10-29,2.0,12.0,1,beijing
2016-10-30,2.0,13.0,1,beijing
2016-10-31,-4.0,6.0,1,beijing
2016-11-01,-2.0,8.0,1,beijing
2016-11-02,1.0,12.0,1,beijing
2016-11-03,2.0,13.0,1,beijing
2016-11-04,4.0,14.0,1,beijing
2016-11-05,2.0,18.0,1,beijing
2016-11-06,3.0,10.0,1,beijing
2016-11-07,2.0,11.0,1,beijing
2016-11-08,-1.0,11.0,1,beijing
2016-11-09,2.0,8.0,1,beijing
2016-11-10,1.0,10.0,1,beijing
2016-11-11,1.0,11.0,1,beijing
2016-11-12,2.0,12.0,1,beijing
2016-11-13,3.0,11.0,1,beijing
2016-11-14,-2.0,13.0,1,beijing
2016-11-15,0.0,11.0,1,beijing
2016-11-16,2.0,11.0,1,beijing
2016-11-17,4.0,7.0,1,beijing
2016-11-18,6.0,10.0,1,beijing
2016-11-19,0.0,3.0,0,beijing
2016-11-20,-1.0,5.0,0,beijing
2016-11-21,-9.0,0.0,0,beijing
2016-11-22,-8.0,0.0,1,beijing
2016-11-23,-6.0,3.0,1,beijing
2016-11-24,-6.0,4.0,1,beijing
2016-11-25,-5.0,5.0,1,beijing
2016-11-26,-4.0,8.0,1,beijing
2016-11-27,-4.0,8.0,1,beijing
2016-11-28,-4.0,8.0,1,beijing
2016-11-29,-3.0,4.0,0,beijing
2016-11-30,-1.0,9.0,1,beijing
2016-12-01,-4.0,9.0,1,beijing
2016-12-02,-3.0,9.0,1,beijing
2016-12-03,-2.0,8.0,1,beijing
2016-12-04,-2.0,9.0,1,beijing
2016-12-05,-5.0,6.0,1,beijing
2016-12-06,-3.0,6.0,1,beijing
2016-12-07,-2.0,8.0,1,beijing
2016-12-08,-2.0,9.0,1,beijing
2016-12-09,-5.0,5.0,1,beijing
2016-12-10,-4.0,5.0,1,beijing
2016-12-11,-1.0,4.0,1,beijing
2016-12-12,-2.0,6.0,1,beijing
2016-12-13,-7.0,4.0,1,beijing
2016-12-14,-6.0,3.0,1,beijing
2016-12-15,-6.0,6.0,1,beijing
2016-12-16,-6.0,6.0,1,beijing
2016-12-17,-4.0,6.0,1,beijing
2016-12-18,-4.0,7.0,1,beijing
2016-12-19,-4.0,8.0,1,beijing
2016-12-20,-2.0,5.0,1,beijing
2016-12-21,-3.0,3.0,1,beijing
2016-12-22,-5.0,6.0,1,beijing
2016-12-23,-6.0,0.0,1,beijing
2016-12-24,-5.0,4.0,1,beijing
2016-12-25,-5.0,4.0,1,beijing
2016-12-26,-7.0,4.0,1,beijing
2016-12-27,-7.0,3.0,1,beijing
2016-12-28,-7.0,4.0,1,beijing
2016-12-29,-7.0,4.0,1,beijing
2016-12-30,-6.0,2.0,1,beijing
2016-12-31,-6.0,3.0,1,beijing
2015-01-01,4.0,12.0,1,changsha
2015-01-02,4.0,15.0,1,changsha
2015-01-03,6.0,19.0,1,changsha
2015-01-04,11.0,19.0,0,changsha
2015-01-05,5.0,10.0,0,changsha
2015-01-06,4.0,11.0,0,changsha
2015-01-07,2.0,11.0,1,changsha
2015-01-08,6.0,10.0,1,changsha
2015-01-09,6.0,11.0,0,changsha
2015-01-10,5.0,15.0,1,changsha
2015-01-11,7.0,11.0,0,changsha
2015-01-12,7.0,11.0,0,changsha
2015-01-13,3.0,14.0,1,changsha
2015-01-14,3.0,15.0,1,changsha
2015-01-15,4.0,15.0,1,changsha
2015-01-16,5.0,13.0,1,changsha
2015-01-17,6.0,11.0,1,changsha
2015-01-18,3.0,15.0,1,changsha
2015-01-19,6.0,12.0,0,changsha
2015-01-20,5.0,16.0,1,changsha
2015-01-21,3.0,17.0,1,changsha
2015-01-22,5.0,18.0,1,changsha
2015-01-23,10.0,16.0,1,changsha
2015-01-24,10.0,13.0,0,changsha
2015-01-25,6.0,10.0,1,changsha
2015-01-26,6.0,8.0,0,changsha
2015-01-27,3.0,5.0,0,changsha
2015-01-28,0.0,2.0,0,changsha
2015-01-29,-1.0,1.0,0,changsha
2015-01-30,0.0,3.0,0,changsha
2015-01-31,1.0,3.0,0,changsha
2015-02-01,1.0,5.0,0,changsha
2015-02-02,1.0,5.0,0,changsha
2015-02-03,2.0,7.0,1,changsha
2015-02-04,2.0,10.0,1,changsha
2015-02-05,1.0,13.0,1,changsha
2015-02-06,4.0,12.0,1,changsha
2015-02-07,4.0,9.0,1,changsha
2015-02-08,3.0,13.0,1,changsha
2015-02-09,3.0,13.0,1,changsha
2015-02-10,6.0,16.0,1,changsha
2015-02-11,6.0,16.0,1,changsha
2015-02-12,6.0,16.0,1,changsha
2015-02-13,10.0,21.0,0,changsha
2015-02-14,11.0,18.0,0,changsha
2015-02-15,11.0,21.0,1,changsha
2015-02-16,12.0,20.0,1,changsha
2015-02-17,12.0,18.0,0,changsha
2015-02-18,11.0,15.0,0,changsha
2015-02-19,6.0,9.0,0,changsha
2015-02-20,6.0,11.0,0,changsha
2015-02-21,8.0,13.0,0,changsha
2015-02-22,7.0,10.0,0,changsha
2015-02-23,8.0,13.0,0,changsha
2015-02-24,8.0,10.0,0,changsha
2015-02-25,8.0,10.0,0,changsha
2015-02-26,8.0,10.0,0,changsha
2015-02-27,4.0,8.0,0,changsha
2015-02-28,2.0,11.0,1,changsha
2015-03-01,4.0,13.0,1,changsha
2015-03-02,7.0,9.0,0,changsha
2015-03-03,6.0,8.0,0,changsha
2015-03-04,4.0,8.0,0,changsha
2015-03-05,3.0,6.0,0,changsha
2015-03-06,5.0,9.0,0,changsha
2015-03-07,8.0,11.0,0,changsha
2015-03-08,5.0,16.0,1,changsha
2015-03-09,8.0,12.0,0,changsha
2015-03-10,5.0,8.0,0,changsha
2015-03-11,5.0,18.0,1,changsha
2015-03-12,7.0,18.0,1,changsha
2015-03-13,10.0,14.0,0,changsha
2015-03-14,12.0,15.0,0,changsha
2015-03-15,12.0,19.0,0,changsha
2015-03-16,13.0,23.0,0,changsha
2015-03-17,15.0,20.0,0,changsha
2015-03-18,11.0,15.0,0,changsha
2015-03-19,10.0,13.0,0,changsha
2015-03-20,10.0,18.0,0,changsha
2015-03-21,12.0,19.0,0,changsha
2015-03-22,13.0,16.0,0,changsha
2015-03-23,11.0,19.0,1,changsha
2015-03-24,10.0,20.0,1,changsha
2015-03-25,13.0,18.0,0,changsha
2015-03-26,12.0,19.0,1,changsha
2015-03-27,12.0,18.0,0,changsha
2015-03-28,13.0,19.0,0,changsha
2015-03-29,15.0,22.0,0,changsha
2015-03-30,18.0,29.0,1,changsha
2015-03-31,22.0,31.0,1,changsha
2015-04-01,19.0,28.0,0,changsha
2015-04-02,15.0,23.0,0,changsha
2015-04-03,14.0,20.0,0,changsha
2015-04-04,12.0,15.0,0,changsha
2015-04-05,11.0,14.0,0,changsha
2015-04-06,7.0,11.0,0,changsha
2015-04-07,6.0,10.0,0,changsha
2015-04-08,8.0,11.0,0,changsha
2015-04-09,8.0,13.0,0,changsha
2015-04-10,9.0,17.0,1,changsha
2015-04-11,11.0,23.0,1,changsha
2015-04-12,8.0,20.0,1,changsha
2015-04-13,9.0,23.0,1,changsha
2015-04-14,13.0,21.0,0,changsha
2015-04-15,16.0,29.0,1,changsha
2015-04-16,19.0,28.0,1,changsha
2015-04-17,19.0,25.0,0,changsha
2015-04-18,16.0,22.0,0,changsha
2015-04-19,13.0,18.0,0,changsha
2015-04-20,10.0,21.0,1,changsha
2015-04-21,11.0,24.0,1,changsha
2015-04-22,15.0,21.0,0,changsha
2015-04-23,17.0,21.0,0,changsha
2015-04-24,16.0,24.0,1,changsha
2015-04-25,18.0,26.0,1,changsha
2015-04-26,17.0,24.0,0,changsha
2015-04-27,18.0,29.0,1,changsha
2015-04-28,20.0,31.0,1,changsha
2015-04-29,20.0,30.0,1,changsha
2015-04-30,21.0,27.0,0,changsha
2015-05-01,19.0,26.0,0,changsha
2015-05-02,19.0,27.0,1,changsha
2015-05-03,19.0,23.0,0,changsha
2015-05-04,17.0,25.0,0,changsha
2015-05-05,19.0,25.0,0,changsha
2015-05-06,18.0,30.0,1,changsha
2015-05-07,21.0,30.0,0,changsha
2015-05-08,17.0,23.0,0,changsha
2015-05-09,17.0,23.0,0,changsha
2015-05-10,18.0,28.0,0,changsha
2015-05-11,12.0,17.0,0,changsha
2015-05-12,14.0,27.0,1,changsha
2015-05-13,20.0,25.0,0,changsha
2015-05-14,22.0,27.0,0,changsha
2015-05-15,21.0,27.0,0,changsha
2015-05-16,20.0,25.0,0,changsha
2015-05-17,22.0,29.0,0,changsha
2015-05-18,23.0,25.0,0,changsha
2015-05-19,21.0,28.0,0,changsha
2015-05-20,21.0,28.0,1,changsha
2015-05-21,20.0,27.0,1,changsha
2015-05-22,24.0,26.0,0,changsha
2015-05-23,18.0,22.0,0,changsha
2015-05-24,20.0,27.0,1,changsha
2015-05-25,21.0,27.0,1,changsha
2015-05-26,23.0,28.0,0,changsha
2015-05-27,22.0,27.0,0,changsha
2015-05-28,23.0,29.0,0,changsha
2015-05-29,21.0,27.0,0,changsha
2015-05-30,21.0,27.0,1,changsha
2015-05-31,22.0,28.0,1,changsha
2015-06-01,25.0,32.0,0,changsha
2015-06-02,24.0,29.0,0,changsha
2015-06-03,21.0,25.0,0,changsha
2015-06-04,20.0,24.0,0,changsha
2015-06-05,20.0,28.0,1,changsha
2015-06-06,23.0,31.0,0,changsha
2015-06-07,22.0,30.0,0,changsha
2015-06-08,20.0,24.0,0,changsha
2015-06-09,23.0,26.0,1,changsha
2015-06-10,23.0,29.0,0,changsha
2015-06-11,21.0,29.0,1,changsha
2015-06-12,24.0,32.0,0,changsha
2015-06-13,24.0,29.0,0,changsha
2015-06-14,24.0,29.0,0,changsha
2015-06-15,24.0,29.0,1,changsha
2015-06-16,27.0,34.0,1,changsha
2015-06-17,23.0,31.0,0,changsha
2015-06-18,22.0,25.0,0,changsha
2015-06-19,22.0,26.0,0,changsha
2015-06-20,24.0,29.0,0,changsha
2015-06-21,22.0,24.0,0,changsha
2015-06-22,21.0,30.0,1,changsha
2015-06-23,26.0,33.0,0,changsha
2015-06-24,27.0,35.0,1,changsha
2015-06-25,29.0,35.0,0,changsha
2015-06-26,30.0,35.0,1,changsha
2015-06-27,29.0,36.0,1,changsha
2015-06-28,29.0,37.0,1,changsha
2015-06-29,30.0,37.0,1,changsha
2015-06-30,28.0,36.0,0,changsha
2015-07-01,23.0,25.0,0,changsha
2015-07-02,25.0,29.0,0,changsha
2015-07-03,25.0,30.0,0,changsha
2015-07-04,23.0,26.0,0,changsha
2015-07-05,21.0,25.0,0,changsha
2015-07-06,21.0,25.0,0,changsha
2015-07-07,21.0,26.0,1,changsha
2015-07-08,22.0,26.0,0,changsha
2015-07-09,22.0,26.0,0,changsha
2015-07-10,23.0,27.0,0,changsha
2015-07-11,24.0,30.0,1,changsha
2015-07-12,26.0,35.0,1,changsha
2015-07-13,27.0,37.0,1,changsha
2015-07-14,29.0,36.0,1,changsha
2015-07-15,24.0,31.0,0,changsha
2015-07-16,22.0,26.0,0,changsha
2015-07-17,23.0,27.0,1,changsha
2015-07-18,25.0,30.0,0,changsha
2015-07-19,25.0,29.0,1,changsha
2015-07-20,25.0,31.0,1,changsha
2015-07-21,27.0,33.0,0,changsha
2015-07-22,27.0,33.0,0,changsha
2015-07-23,26.0,30.0,0,changsha
2015-07-24,24.0,27.0,0,changsha
2015-07-25,25.0,32.0,1,changsha
2015-07-26,25.0,32.0,0,changsha
2015-07-27,26.0,34.0,0,changsha
2015-07-28,26.0,35.0,1,changsha
2015-07-29,26.0,35.0,1,changsha
2015-07-30,27.0,34.0,1,changsha
2015-07-31,27.0,35.0,1,changsha
2015-08-01,27.0,35.0,1,changsha
2015-08-02,26.0,36.0,1,changsha
2015-08-03,27.0,36.0,1,changsha
2015-08-04,28.0,36.0,1,changsha
2015-08-05,27.0,36.0,1,changsha
2015-08-06,27.0,35.0,1,changsha
2015-08-07,28.0,35.0,1,changsha
2015-08-08,27.0,35.0,0,changsha
2015-08-09,25.0,31.0,0,changsha
2015-08-10,25.0,28.0,0,changsha
2015-08-11,25.0,31.0,1,changsha
2015-08-12,26.0,32.0,1,changsha
2015-08-13,25.0,30.0,0,changsha
2015-08-14,26.0,31.0,0,changsha
2015-08-15,25.0,31.0,0,changsha
2015-08-16,26.0,32.0,0,changsha
2015-08-17,27.0,32.0,0,changsha
2015-08-18,26.0,31.0,0,changsha
2015-08-19,22.0,26.0,0,changsha
2015-08-20,22.0,27.0,1,changsha
2015-08-21,24.0,32.0,1,changsha
2015-08-22,25.0,33.0,1,changsha
2015-08-23,25.0,34.0,1,changsha
2015-08-24,24.0,31.0,1,changsha
2015-08-25,24.0,30.0,1,changsha
2015-08-26,24.0,29.0,1,changsha
2015-08-27,24.0,31.0,0,changsha
2015-08-28,23.0,27.0,0,changsha
2015-08-29,23.0,30.0,1,changsha
2015-08-30,23.0,32.0,1,changsha
2015-08-31,23.0,33.0,1,changsha
2015-09-01,26.0,34.0,1,changsha
2015-09-02,25.0,33.0,0,changsha
2015-09-03,26.0,32.0,0,changsha
2015-09-04,26.0,33.0,1,changsha
2015-09-05,24.0,32.0,0,changsha
2015-09-06,23.0,27.0,0,changsha
